"Jahr";"Examensstufe";"Fachrichtung";"Geschlecht";"Hochschule";Abschlüsse der universitären Hochschulen
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Mann";"Andere UI";0
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Mann";"EPFL";0
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Mann";"ETHZ";20
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Frau";"BS";7
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Frau";"BE";12
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Frau";"FR";0
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Frau";"GE";27
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Frau";"LS";33
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Frau";"LU";0
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Frau";"NE";0
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Frau";"SG";0
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Frau";"UZH";24
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Frau";"USI";0
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Frau";"Andere UI";0
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Frau";"EPFL";0
"2020";"Master";"Naturwissenschaften übergreifend/übrige";"Frau";"ETHZ";7
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Mann";"BS";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Mann";"BE";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Mann";"FR";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Mann";"GE";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Mann";"LS";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Mann";"LU";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Mann";"NE";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Mann";"SG";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Mann";"UZH";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Mann";"USI";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Mann";"Andere UI";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Mann";"EPFL";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Mann";"ETHZ";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Frau";"BS";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Frau";"BE";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Frau";"FR";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Frau";"GE";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Frau";"LS";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Frau";"LU";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Frau";"NE";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Frau";"SG";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Frau";"UZH";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Frau";"USI";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Frau";"Andere UI";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Frau";"EPFL";0
"2020";"Master";"Lehrkräfteausbildung Sekundarstufe I (Phil. II)";"Frau";"ETHZ";0
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Mann";"BS";18
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Mann";"BE";10
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Mann";"FR";4
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Mann";"GE";5
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Mann";"LS";23
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Mann";"LU";0
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Mann";"NE";0
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Mann";"SG";0
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Mann";"UZH";0
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Mann";"USI";0
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Mann";"Andere UI";0
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Mann";"EPFL";54
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Mann";"ETHZ";51
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Frau";"BS";4
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Frau";"BE";1
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Frau";"FR";1
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Frau";"GE";14
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Frau";"LS";25
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Frau";"LU";0
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Frau";"NE";0
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Frau";"SG";0
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Frau";"UZH";0
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Frau";"USI";0
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Frau";"Andere UI";0
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Frau";"EPFL";48
"2020";"Master";"Exakte und Naturwissenschaften übergreifend/übrige";"Frau";"ETHZ";53
"2020";"Master";"Humanmedizin";"Mann";"BS";74
"2020";"Master";"Humanmedizin";"Mann";"BE";92
"2020";"Master";"Humanmedizin";"Mann";"FR";0
"2020";"Master";"Humanmedizin";"Mann";"GE";64
"2020";"Master";"Humanmedizin";"Mann";"LS";93
"2020";"Master";"Humanmedizin";"Mann";"LU";0
"2020";"Master";"Humanmedizin";"Mann";"NE";0
"2020";"Master";"Humanmedizin";"Mann";"SG";0
"2020";"Master";"Humanmedizin";"Mann";"UZH";130
"2020";"Master";"Humanmedizin";"Mann";"USI";0
"2020";"Master";"Humanmedizin";"Mann";"Andere UI";0
"2020";"Master";"Humanmedizin";"Mann";"EPFL";0
"2020";"Master";"Humanmedizin";"Mann";"ETHZ";0
"2020";"Master";"Humanmedizin";"Frau";"BS";113
"2020";"Master";"Humanmedizin";"Frau";"BE";142
"2020";"Master";"Humanmedizin";"Frau";"FR";0
"2020";"Master";"Humanmedizin";"Frau";"GE";93
"2020";"Master";"Humanmedizin";"Frau";"LS";118
"2020";"Master";"Humanmedizin";"Frau";"LU";0
"2020";"Master";"Humanmedizin";"Frau";"NE";0
"2020";"Master";"Humanmedizin";"Frau";"SG";0
"2020";"Master";"Humanmedizin";"Frau";"UZH";192
"2020";"Master";"Humanmedizin";"Frau";"USI";0
"2020";"Master";"Humanmedizin";"Frau";"Andere UI";0
"2020";"Master";"Humanmedizin";"Frau";"EPFL";0
"2020";"Master";"Humanmedizin";"Frau";"ETHZ";0
"2020";"Master";"Zahnmedizin";"Mann";"BS";7
"2020";"Master";"Zahnmedizin";"Mann";"BE";13
"2020";"Master";"Zahnmedizin";"Mann";"FR";0
"2020";"Master";"Zahnmedizin";"Mann";"GE";10
"2020";"Master";"Zahnmedizin";"Mann";"LS";0
"2020";"Master";"Zahnmedizin";"Mann";"LU";0
"2020";"Master";"Zahnmedizin";"Mann";"NE";0
"2020";"Master";"Zahnmedizin";"Mann";"SG";0
"2020";"Master";"Zahnmedizin";"Mann";"UZH";17
"2020";"Master";"Zahnmedizin";"Mann";"USI";0
"2020";"Master";"Zahnmedizin";"Mann";"Andere UI";0
"2020";"Master";"Zahnmedizin";"Mann";"EPFL";0
"2020";"Master";"Zahnmedizin";"Mann";"ETHZ";0
"2020";"Master";"Zahnmedizin";"Frau";"BS";16
"2020";"Master";"Zahnmedizin";"Frau";"BE";18
"2020";"Master";"Zahnmedizin";"Frau";"FR";0
"2020";"Master";"Zahnmedizin";"Frau";"GE";16
"2020";"Master";"Zahnmedizin";"Frau";"LS";0
"2020";"Master";"Zahnmedizin";"Frau";"LU";0
"2020";"Master";"Zahnmedizin";"Frau";"NE";0
"2020";"Master";"Zahnmedizin";"Frau";"SG";0
"2020";"Master";"Zahnmedizin";"Frau";"UZH";26
"2020";"Master";"Zahnmedizin";"Frau";"USI";0
"2020";"Master";"Zahnmedizin";"Frau";"Andere UI";0
"2020";"Master";"Zahnmedizin";"Frau";"EPFL";0
"2020";"Master";"Zahnmedizin";"Frau";"ETHZ";0
"2020";"Master";"Veterinärmedizin";"Mann";"BS";0
"2020";"Master";"Veterinärmedizin";"Mann";"BE";7
"2020";"Master";"Veterinärmedizin";"Mann";"FR";0
"2020";"Master";"Veterinärmedizin";"Mann";"GE";0
"2020";"Master";"Veterinärmedizin";"Mann";"LS";0
"2020";"Master";"Veterinärmedizin";"Mann";"LU";0
"2020";"Master";"Veterinärmedizin";"Mann";"NE";0
"2020";"Master";"Veterinärmedizin";"Mann";"SG";0
"2020";"Master";"Veterinärmedizin";"Mann";"UZH";3
"2020";"Master";"Veterinärmedizin";"Mann";"USI";0
"2020";"Master";"Veterinärmedizin";"Mann";"Andere UI";0
"2020";"Master";"Veterinärmedizin";"Mann";"EPFL";0
"2020";"Master";"Veterinärmedizin";"Mann";"ETHZ";0
"2020";"Master";"Veterinärmedizin";"Frau";"BS";0
"2020";"Master";"Veterinärmedizin";"Frau";"BE";58
"2020";"Master";"Veterinärmedizin";"Frau";"FR";0
"2020";"Master";"Veterinärmedizin";"Frau";"GE";0
"2020";"Master";"Veterinärmedizin";"Frau";"LS";0
"2020";"Master";"Veterinärmedizin";"Frau";"LU";0
"2020";"Master";"Veterinärmedizin";"Frau";"NE";0
"2020";"Master";"Veterinärmedizin";"Frau";"SG";0
"2020";"Master";"Veterinärmedizin";"Frau";"UZH";65
"2020";"Master";"Veterinärmedizin";"Frau";"USI";0
"2020";"Master";"Veterinärmedizin";"Frau";"Andere UI";0
"2020";"Master";"Veterinärmedizin";"Frau";"EPFL";0
"2020";"Master";"Veterinärmedizin";"Frau";"ETHZ";0
"2020";"Master";"Pharmazie";"Mann";"BS";27
"2020";"Master";"Pharmazie";"Mann";"BE";0
"2020";"Master";"Pharmazie";"Mann";"FR";0
"2020";"Master";"Pharmazie";"Mann";"GE";33
"2020";"Master";"Pharmazie";"Mann";"LS";0
"2020";"Master";"Pharmazie";"Mann";"LU";0
"2020";"Master";"Pharmazie";"Mann";"NE";0
"2020";"Master";"Pharmazie";"Mann";"SG";0
"2020";"Master";"Pharmazie";"Mann";"UZH";0
"2020";"Master";"Pharmazie";"Mann";"USI";0
"2020";"Master";"Pharmazie";"Mann";"Andere UI";0
"2020";"Master";"Pharmazie";"Mann";"EPFL";0
"2020";"Master";"Pharmazie";"Mann";"ETHZ";14
"2020";"Master";"Pharmazie";"Frau";"BS";58
"2020";"Master";"Pharmazie";"Frau";"BE";0
"2020";"Master";"Pharmazie";"Frau";"FR";0
"2020";"Master";"Pharmazie";"Frau";"GE";57
"2020";"Master";"Pharmazie";"Frau";"LS";0
"2020";"Master";"Pharmazie";"Frau";"LU";0
"2020";"Master";"Pharmazie";"Frau";"NE";0
"2020";"Master";"Pharmazie";"Frau";"SG";0
"2020";"Master";"Pharmazie";"Frau";"UZH";0
"2020";"Master";"Pharmazie";"Frau";"USI";0
"2020";"Master";"Pharmazie";"Frau";"Andere UI";0
"2020";"Master";"Pharmazie";"Frau";"EPFL";0
"2020";"Master";"Pharmazie";"Frau";"ETHZ";32
"2020";"Master";"Pflegewissenschaften";"Mann";"BS";3
"2020";"Master";"Pflegewissenschaften";"Mann";"BE";0
"2020";"Master";"Pflegewissenschaften";"Mann";"FR";0
"2020";"Master";"Pflegewissenschaften";"Mann";"GE";0
"2020";"Master";"Pflegewissenschaften";"Mann";"LS";14
"2020";"Master";"Pflegewissenschaften";"Mann";"LU";0
"2020";"Master";"Pflegewissenschaften";"Mann";"NE";0
"2020";"Master";"Pflegewissenschaften";"Mann";"SG";0
"2020";"Master";"Pflegewissenschaften";"Mann";"UZH";0
"2020";"Master";"Pflegewissenschaften";"Mann";"USI";0
"2020";"Master";"Pflegewissenschaften";"Mann";"Andere UI";0
"2020";"Master";"Pflegewissenschaften";"Mann";"EPFL";0
"2020";"Master";"Pflegewissenschaften";"Mann";"ETHZ";0
"2020";"Master";"Pflegewissenschaften";"Frau";"BS";24
"2020";"Master";"Pflegewissenschaften";"Frau";"BE";0
"2020";"Master";"Pflegewissenschaften";"Frau";"FR";0
"2020";"Master";"Pflegewissenschaften";"Frau";"GE";0
"2020";"Master";"Pflegewissenschaften";"Frau";"LS";26
"2020";"Master";"Pflegewissenschaften";"Frau";"LU";0
"2020";"Master";"Pflegewissenschaften";"Frau";"NE";0
"2020";"Master";"Pflegewissenschaften";"Frau";"SG";0
"2020";"Master";"Pflegewissenschaften";"Frau";"UZH";0
"2020";"Master";"Pflegewissenschaften";"Frau";"USI";0
"2020";"Master";"Pflegewissenschaften";"Frau";"Andere UI";0
"2020";"Master";"Pflegewissenschaften";"Frau";"EPFL";0
"2020";"Master";"Pflegewissenschaften";"Frau";"ETHZ";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Mann";"BS";2
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Mann";"BE";29
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Mann";"FR";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Mann";"GE";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Mann";"LS";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Mann";"LU";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Mann";"NE";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Mann";"SG";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Mann";"UZH";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Mann";"USI";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Mann";"Andere UI";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Mann";"EPFL";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Mann";"ETHZ";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Frau";"BS";6
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Frau";"BE";25
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Frau";"FR";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Frau";"GE";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Frau";"LS";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Frau";"LU";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Frau";"NE";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Frau";"SG";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Frau";"UZH";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Frau";"USI";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Frau";"Andere UI";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Frau";"EPFL";0
"2020";"Master";"Medizin und Pharmazie übergreifend/übrige";"Frau";"ETHZ";0
"2020";"Master";"Bauingenieurwesen";"Mann";"BS";0
"2020";"Master";"Bauingenieurwesen";"Mann";"BE";0
"2020";"Master";"Bauingenieurwesen";"Mann";"FR";0
"2020";"Master";"Bauingenieurwesen";"Mann";"GE";0
"2020";"Master";"Bauingenieurwesen";"Mann";"LS";0
"2020";"Master";"Bauingenieurwesen";"Mann";"LU";0
"2020";"Master";"Bauingenieurwesen";"Mann";"NE";0
"2020";"Master";"Bauingenieurwesen";"Mann";"SG";0
"2020";"Master";"Bauingenieurwesen";"Mann";"UZH";0
"2020";"Master";"Bauingenieurwesen";"Mann";"USI";0
"2020";"Master";"Bauingenieurwesen";"Mann";"Andere UI";0
"2020";"Master";"Bauingenieurwesen";"Mann";"EPFL";46
"2020";"Master";"Bauingenieurwesen";"Mann";"ETHZ";87
"2020";"Master";"Bauingenieurwesen";"Frau";"BS";0
"2020";"Master";"Bauingenieurwesen";"Frau";"BE";0
"2020";"Master";"Bauingenieurwesen";"Frau";"FR";0
"2020";"Master";"Bauingenieurwesen";"Frau";"GE";0
"2020";"Master";"Bauingenieurwesen";"Frau";"LS";0
"2020";"Master";"Bauingenieurwesen";"Frau";"LU";0
"2020";"Master";"Bauingenieurwesen";"Frau";"NE";0
"2020";"Master";"Bauingenieurwesen";"Frau";"SG";0
"2020";"Master";"Bauingenieurwesen";"Frau";"UZH";0
"2020";"Master";"Bauingenieurwesen";"Frau";"USI";0
"2020";"Master";"Bauingenieurwesen";"Frau";"Andere UI";0
"2020";"Master";"Bauingenieurwesen";"Frau";"EPFL";17
"2020";"Master";"Bauingenieurwesen";"Frau";"ETHZ";20
"2020";"Master";"Architektur und Planung";"Mann";"BS";0
"2020";"Master";"Architektur und Planung";"Mann";"BE";0
"2020";"Master";"Architektur und Planung";"Mann";"FR";0
"2020";"Master";"Architektur und Planung";"Mann";"GE";0
"2020";"Master";"Architektur und Planung";"Mann";"LS";0
"2020";"Master";"Architektur und Planung";"Mann";"LU";0
"2020";"Master";"Architektur und Planung";"Mann";"NE";0
"2020";"Master";"Architektur und Planung";"Mann";"SG";0
"2020";"Master";"Architektur und Planung";"Mann";"UZH";0
"2020";"Master";"Architektur und Planung";"Mann";"USI";71
"2020";"Master";"Architektur und Planung";"Mann";"Andere UI";0
"2020";"Master";"Architektur und Planung";"Mann";"EPFL";72
"2020";"Master";"Architektur und Planung";"Mann";"ETHZ";140
"2020";"Master";"Architektur und Planung";"Frau";"BS";0
"2020";"Master";"Architektur und Planung";"Frau";"BE";0
"2020";"Master";"Architektur und Planung";"Frau";"FR";0
"2020";"Master";"Architektur und Planung";"Frau";"GE";0
"2020";"Master";"Architektur und Planung";"Frau";"LS";0
"2020";"Master";"Architektur und Planung";"Frau";"LU";0
"2020";"Master";"Architektur und Planung";"Frau";"NE";0
"2020";"Master";"Architektur und Planung";"Frau";"SG";0
"2020";"Master";"Architektur und Planung";"Frau";"UZH";0
"2020";"Master";"Architektur und Planung";"Frau";"USI";70
"2020";"Master";"Architektur und Planung";"Frau";"Andere UI";0
"2020";"Master";"Architektur und Planung";"Frau";"EPFL";90
"2020";"Master";"Architektur und Planung";"Frau";"ETHZ";107
"2020";"Master";"Kulturtechnik und Vermessung";"Mann";"BS";0
"2020";"Master";"Kulturtechnik und Vermessung";"Mann";"BE";0
"2020";"Master";"Kulturtechnik und Vermessung";"Mann";"FR";0
"2020";"Master";"Kulturtechnik und Vermessung";"Mann";"GE";0
"2020";"Master";"Kulturtechnik und Vermessung";"Mann";"LS";0
"2020";"Master";"Kulturtechnik und Vermessung";"Mann";"LU";0
"2020";"Master";"Kulturtechnik und Vermessung";"Mann";"NE";0
"2020";"Master";"Kulturtechnik und Vermessung";"Mann";"SG";0
"2020";"Master";"Kulturtechnik und Vermessung";"Mann";"UZH";0
"2020";"Master";"Kulturtechnik und Vermessung";"Mann";"USI";0
"2020";"Master";"Kulturtechnik und Vermessung";"Mann";"Andere UI";0
"2020";"Master";"Kulturtechnik und Vermessung";"Mann";"EPFL";20
"2020";"Master";"Kulturtechnik und Vermessung";"Mann";"ETHZ";54
"2020";"Master";"Kulturtechnik und Vermessung";"Frau";"BS";0
"2020";"Master";"Kulturtechnik und Vermessung";"Frau";"BE";0
"2020";"Master";"Kulturtechnik und Vermessung";"Frau";"FR";0
"2020";"Master";"Kulturtechnik und Vermessung";"Frau";"GE";0
"2020";"Master";"Kulturtechnik und Vermessung";"Frau";"LS";0
"2020";"Master";"Kulturtechnik und Vermessung";"Frau";"LU";0
"2020";"Master";"Kulturtechnik und Vermessung";"Frau";"NE";0
"2020";"Master";"Kulturtechnik und Vermessung";"Frau";"SG";0
"2020";"Master";"Kulturtechnik und Vermessung";"Frau";"UZH";0
"2020";"Master";"Kulturtechnik und Vermessung";"Frau";"USI";0
"2020";"Master";"Kulturtechnik und Vermessung";"Frau";"Andere UI";0
"2020";"Master";"Kulturtechnik und Vermessung";"Frau";"EPFL";19
"2020";"Master";"Kulturtechnik und Vermessung";"Frau";"ETHZ";31
"2020";"Master";"Mikrotechnik";"Mann";"BS";0
"2020";"Master";"Mikrotechnik";"Mann";"BE";0
"2020";"Master";"Mikrotechnik";"Mann";"FR";0
"2020";"Master";"Mikrotechnik";"Mann";"GE";0
"2020";"Master";"Mikrotechnik";"Mann";"LS";0
"2020";"Master";"Mikrotechnik";"Mann";"LU";0
"2020";"Master";"Mikrotechnik";"Mann";"NE";0
"2020";"Master";"Mikrotechnik";"Mann";"SG";0
"2020";"Master";"Mikrotechnik";"Mann";"UZH";0
"2020";"Master";"Mikrotechnik";"Mann";"USI";0
"2020";"Master";"Mikrotechnik";"Mann";"Andere UI";0
"2020";"Master";"Mikrotechnik";"Mann";"EPFL";83
"2020";"Master";"Mikrotechnik";"Mann";"ETHZ";0
"2020";"Master";"Mikrotechnik";"Frau";"BS";0
"2020";"Master";"Mikrotechnik";"Frau";"BE";0
"2020";"Master";"Mikrotechnik";"Frau";"FR";0
"2020";"Master";"Mikrotechnik";"Frau";"GE";0
"2020";"Master";"Mikrotechnik";"Frau";"LS";0
"2020";"Master";"Mikrotechnik";"Frau";"LU";0
"2020";"Master";"Mikrotechnik";"Frau";"NE";0
"2020";"Master";"Mikrotechnik";"Frau";"SG";0
"2020";"Master";"Mikrotechnik";"Frau";"UZH";0
"2020";"Master";"Mikrotechnik";"Frau";"USI";0
"2020";"Master";"Mikrotechnik";"Frau";"Andere UI";0
"2020";"Master";"Mikrotechnik";"Frau";"EPFL";16
"2020";"Master";"Mikrotechnik";"Frau";"ETHZ";0
"2020";"Master";"Elektroingenieurwesen";"Mann";"BS";0
"2020";"Master";"Elektroingenieurwesen";"Mann";"BE";0
"2020";"Master";"Elektroingenieurwesen";"Mann";"FR";0
"2020";"Master";"Elektroingenieurwesen";"Mann";"GE";0
"2020";"Master";"Elektroingenieurwesen";"Mann";"LS";0
"2020";"Master";"Elektroingenieurwesen";"Mann";"LU";0
"2020";"Master";"Elektroingenieurwesen";"Mann";"NE";0
"2020";"Master";"Elektroingenieurwesen";"Mann";"SG";0
"2020";"Master";"Elektroingenieurwesen";"Mann";"UZH";0
"2020";"Master";"Elektroingenieurwesen";"Mann";"USI";0
"2020";"Master";"Elektroingenieurwesen";"Mann";"Andere UI";0
"2020";"Master";"Elektroingenieurwesen";"Mann";"EPFL";29
"2020";"Master";"Elektroingenieurwesen";"Mann";"ETHZ";103
"2020";"Master";"Elektroingenieurwesen";"Frau";"BS";0
"2020";"Master";"Elektroingenieurwesen";"Frau";"BE";0
"2020";"Master";"Elektroingenieurwesen";"Frau";"FR";0
"2020";"Master";"Elektroingenieurwesen";"Frau";"GE";0
"2020";"Master";"Elektroingenieurwesen";"Frau";"LS";0
"2020";"Master";"Elektroingenieurwesen";"Frau";"LU";0
"2020";"Master";"Elektroingenieurwesen";"Frau";"NE";0
"2020";"Master";"Elektroingenieurwesen";"Frau";"SG";0
"2020";"Master";"Elektroingenieurwesen";"Frau";"UZH";0
"2020";"Master";"Elektroingenieurwesen";"Frau";"USI";0
"2020";"Master";"Elektroingenieurwesen";"Frau";"Andere UI";0
"2020";"Master";"Elektroingenieurwesen";"Frau";"EPFL";4
"2020";"Master";"Elektroingenieurwesen";"Frau";"ETHZ";27
"2020";"Master";"Kommunikationssysteme";"Mann";"BS";0
"2020";"Master";"Kommunikationssysteme";"Mann";"BE";0
"2020";"Master";"Kommunikationssysteme";"Mann";"FR";0
